Webpage_id,Tag
8300,publication
8301,publication
8302,publication
8303,publication
8304,publication
8305,publication
8306,publication
8307,publication
8308,publication
8309,publication
8310,publication
8311,publication
8312,publication
8313,publication
8314,publication
8315,publication
8316,publication
8317,publication
8318,publication
8319,publication
8320,publication
8321,publication
8322,publication
8323,publication
8324,publication
8325,publication
8326,publication
8327,publication
8328,publication
8329,publication
8330,publication
8331,publication
8332,publication
8333,publication
8334,publication
8335,publication
8336,publication
8337,publication
8338,publication
8339,publication
8340,publication
8341,publication
8342,publication
8343,publication
8344,publication
8345,publication
8346,publication
8347,publication
8348,publication
8349,publication
8350,publication
8351,publication
8352,publication
8353,publication
8354,publication
8355,publication
8356,publication
8357,publication
8358,publication
8359,publication
8360,publication
8361,publication
8362,publication
8363,publication
8364,publication
8365,publication
8366,publication
8367,publication
8368,publication
8369,publication
8370,publication
8371,publication
8372,publication
8373,publication
8374,publication
8375,publication
8376,publication
8377,publication
8378,publication
8379,publication
8380,publication
8381,publication
8382,publication
8383,publication
8384,publication
8385,publication
8386,publication
8387,publication
8388,publication
8389,publication
8390,publication
8391,publication
8392,publication
8393,publication
8394,publication
8395,publication
8396,publication
8397,publication
8398,publication
8399,publication
8400,publication
8401,publication
8402,publication
8403,publication
8404,publication
8405,publication
8406,publication
8407,publication
8408,publication
8409,publication
8410,publication
8411,publication
8412,publication
8413,publication
8414,publication
8415,publication
8416,publication
8417,publication
8418,publication
8419,publication
8420,publication
8421,publication
8422,publication
8423,publication
8424,publication
8434,publication
8435,publication
8436,publication
8437,publication
8438,publication
8439,publication
8440,publication
8450,publication
8451,publication
8452,publication
8453,publication
8454,publication
8455,publication
8456,publication
8457,publication
8458,publication
8459,publication
8475,publication
8476,publication
8477,publication
8478,publication
8479,publication
8480,publication
8481,publication
8482,publication
8483,publication
8484,publication
8485,publication
8727,publication
8730,publication
8733,publication
8743,publication
8745,publication
8748,publication
8750,publication
8753,publication
8755,publication
8757,publication
8758,publication
8761,publication
8763,publication
8765,publication
8766,publication
8769,publication
8770,publication
8771,publication
8772,publication
8773,publication
8774,publication
8776,publication
8778,publication
8779,publication
8780,publication
8782,publication
8783,publication
8785,publication
8786,publication
8788,publication
8789,publication
8790,publication
8792,publication
8793,publication
8794,publication
8795,publication
8797,publication
